slide_path,file_id,size,sha256
data/raw/wsi_he/34-10209_HE_61f92277.svs,61f92277-ed58-4eb8-ad5a-d26efb72a430,432307895,7106f62cd8ade639d398e66b896de3eb4699b6fba68885647fdd83d8badfddfa
data/raw/wsi_he/34-10240_HE_e26cbfb9.svs,e26cbfb9-c583-4de1-9d22-f271a5cfa2a5,64984779,2c7231d63ddb2a8d860d9201a6ff0d61b94a24e82046ddde0542eb5b1aa2d748
data/raw/wsi_he/34-10306_HE_c3766fc1.svs,c3766fc1-7a9c-48f4-b6d0-b612cac01360,16883209,6b0dc5e13a29eeb4569b69b8a402a9cec43fbb6d5d89f019dde03978aed335ec
data/raw/wsi_he/34-10331_HE_2f11115e.svs,2f11115e-7071-411c-9236-d184b5e1b594,35464991,42a41cc48c7498298c1a0c5c5c2ad733c9872a16100def4e82e38fac909e6314
data/raw/wsi_he/34-10393_HE_d1c56d1c.svs,d1c56d1c-dbcb-4be2-915f-5531869b7a99,12924731,c5349d17ccb961e13a3a63f3cd758e90f00e37131f565b417bf1f7aa4e0de96c
data/raw/wsi_he/34-10478_HE_f5f26087.svs,f5f26087-d34a-43d0-883b-46b991e6ded2,20201249,58d107e2ccb38894c8a0689d9a865ae067038298f13a745562071d9e4ac9d20e
data/raw/wsi_he/34-10573_HE_a60ec9fc.svs,a60ec9fc-2fd1-493c-a2fb-f1b40ddabe69,12346473,90bb72a02619068414df2f5c2ab331ebd9c2986581e91a93888433206f2e240b
data/raw/wsi_he/34-10579_HE_26ce15c9.svs,26ce15c9-c828-48b6-a569-a029f785709d,12670081,1105831a29cab68e8cf947336459ea95d129ea3165555c55bebbd5d42dcb78b3
data/raw/wsi_he/34-10666_HE_a7411407.svs,a7411407-e5cb-4e34-9e7d-0ed0e2d659f7,18012667,706033dfed6def2acb50bebb36d5b422e6f8f68ed11d46121b6f6c53bca9c1a3
data/raw/wsi_he/34-10729_HE_44d23533.svs,44d23533-a54e-489f-9a3c-bd890b9f7d62,17838303,7017ab86c94fa0488bdad482dd958fd57ff6a36288174578267a74fe760e147f
data/raw/wsi_he/34-10730_HE_cf1f2989.svs,cf1f2989-8b52-413f-93ee-c6ba68f2e8c7,23466725,680207014fa6c438bd10268ebc6546d14b6f6c5519b59efb95585ceb8b6a2837
data/raw/wsi_he/34-10889_HE_a25399cd.svs,a25399cd-3fa8-4ab8-a94e-77a14ad9baf7,373965009,17976d59b845696206e3e4fe0f0ee9a8bd7622a25a42380fa08593a1faf5d04e
data/raw/wsi_he/34-11008_HE_b4576106.svs,b4576106-a8ae-422e-86ce-b4997cc3ec97,141048893,ffec19486f0221f887ee7ebdef183dd4eb765304241a92eb10ae582938805b4a
data/raw/wsi_he/34-11025_HE_b20fce8d.svs,b20fce8d-47d0-4ca1-8643-25a50001dbcb,131297825,b948d29ed9516c47a3757a11deedb60b6d18e7cf6b801d6d7902573d6e1098f6
data/raw/wsi_he/34-11042_HE_f4408383.svs,f4408383-d5c3-4418-a6f1-fd7f40015f01,109772629,6192d368570dcf53603477ed8285a1a23c6f33199051d1950cf5d389046e0609
data/raw/wsi_he/34-11048_HE_de17de11.svs,de17de11-73c4-4b39-b60c-012955bc5b30,120425621,dee3d35338a223b9be41a278c2068210b90135b7453f97f72c84965f68d8c5bc
data/raw/wsi_he/34-11049_HE_0d1a26da.svs,0d1a26da-fef7-48dc-a1b1-661c553ba005,1126234107,c54cc6e47446f3f8bdd704dca20128729eee5e14d769b5a9b34b81fa897b744a
data/raw/wsi_he/34-11066_HE_660c241b.svs,660c241b-55d1-4d04-9b71-dcd0b2f2678b,250818080,5f026530b1df8cf1fdfdc2a30793920d7e56995f347556c6fb06880a7291a3d1
data/raw/wsi_he/34-11077_HE_3f5a6cb8.svs,3f5a6cb8-86a7-423c-8031-d00f3c32dbe5,168526856,21d4c04c1bddd3855c8863d93e962868f7bd9d214c03cc145548dcde945e8c46
data/raw/wsi_he/34-11093_HE_5695b2e2.svs,5695b2e2-c78e-4424-a03e-4066710c5497,155040592,331299d2929225437f04b5223735a02d38643d01d69dd7d9bef913ba07df403a
